,Area.of.residence,Area.of.workplace,All.categories..Method.of.travel.to.work,Work.mainly.at.or.from.home,Underground..metro..light.rail..tram,Train,Bus..minibus.or.coach,Taxi,Motorcycle..scooter.or.moped,Driving.a.car.or.van,Passenger.in.a.car.or.van,Bicycle,On.foot,Other.method.of.travel.to.work,dist,p_cycle,pc,ecp,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time,fastest_distance,quietest_time,quietest_distance
910940,E02002331,E02002370,1,0,0,0,0,0,0,1,0,0,0,0,12827.6157244522,0.0230636856,0.0230636856,0.0230636856,-1.347653388,53.9226868903,-1.4421484083,53.8218248926,,,,
910941,E02002331,E02002371,10,0,0,0,1,0,0,9,0,0,0,0,16656.1541257555,0.0107247231,0.1072472313,0.1072472313,-1.347653388,53.9226868903,-1.530848943,53.8193025853,,,,
910942,E02002331,E02002373,1,0,0,0,0,0,0,1,0,0,0,0,19252.2462175877,0.0063810536,0.0063810536,0.0063810536,-1.347653388,53.9226868903,-1.5813803838,53.8184752721,,,,
910943,E02002331,E02002374,2,0,0,0,0,0,1,1,0,0,0,0,20194.0899806082,0.0052854855,0.010570971,0.010570971,-1.347653388,53.9226868903,-1.5978264373,53.8174200785,,,,
910944,E02002331,E02002376,3,0,0,0,0,0,0,2,0,0,1,0,15603.3010778598,0.0132384074,0.0397152223,0.0397152223,-1.347653388,53.9226868903,-1.5006442299,53.815492733,,,,
910945,E02002331,E02002377,2,0,0,0,0,1,0,1,0,0,0,0,16436.9540538445,0.0112053536,0.0224107072,0.0224107072,-1.347653388,53.9226868903,-1.5194226834,53.8153651938,,,,
910946,E02002331,E02002379,4,0,0,0,1,0,0,3,0,0,0,0,14279.4482793895,0.0172513917,0.0690055668,0.0690055668,-1.347653388,53.9226868903,-1.4640100536,53.814328863,,,,
910947,E02002331,E02002383,2,0,0,0,0,0,0,2,0,0,0,0,19243.9086012268,0.0063917031,0.0127834061,0.0127834061,-1.347653388,53.9226868903,-1.5711081108,53.8110117037,,,,
910948,E02002331,E02002384,11,0,0,0,1,0,0,9,1,0,0,0,18077.6030622937,0.0080708747,0.0887796214,0.0887796214,-1.347653388,53.9226868903,-1.5450850219,53.8096337814,,,,
910949,E02002331,E02002385,3,0,0,0,0,0,0,3,0,0,0,0,20039.1109533682,0.0054518788,0.0163556364,0.0163556364,-1.347653388,53.9226868903,-1.5824764839,53.8079116016,,,,
910950,E02002331,E02002386,8,0,0,0,0,0,0,8,0,0,0,0,13753.2637445966,0.0191658438,0.1533267504,0.1533267504,-1.347653388,53.9226868903,-1.4237982697,53.8075625094,,,,
910951,E02002331,E02002388,1,0,0,0,0,0,0,1,0,0,0,0,21416.7022231304,0.0041389496,0.0041389496,0.0041389496,-1.347653388,53.9226868903,-1.6102509195,53.8088425684,,,,
910952,E02002331,E02002390,5,0,0,0,0,0,0,5,0,0,0,0,15225.2381862562,0.0142782134,0.071391067,0.071391067,-1.347653388,53.9226868903,-1.4693922426,53.8062954254,,,,
910953,E02002331,E02002391,5,0,0,0,2,0,0,3,0,0,0,0,24776.4759618167,0.0021138,0.0105690001,0.0105690001,-1.347653388,53.9226868903,-1.6682097793,53.8056954082,,,,
910954,E02002331,E02002392,13,0,0,0,2,0,0,9,1,1,0,0,19216.9940906099,0.0064262018,0.0835406228,-0.9164593772,-1.347653388,53.9226868903,-1.5609149148,53.8046175701,,,,
910955,E02002331,E02002393,19,0,0,0,0,0,0,18,1,0,0,0,17524.3377641438,0.009015226,0.1712892933,0.1712892933,-1.347653388,53.9226868903,-1.523831007,53.804524144,,,,
910956,E02002331,E02002394,3,0,0,0,1,0,0,2,0,0,0,0,17044.8396758321,0.0099225956,0.0297677868,0.0297677868,-1.347653388,53.9226868903,-1.5096383515,53.8031039327,,,,
910957,E02002331,E02002395,3,0,0,0,1,0,0,2,0,0,0,0,26267.2056013251,0.0015688476,0.0047065429,0.0047065429,-1.347653388,53.9226868903,-1.6932426898,53.8043391989,,,,
910958,E02002331,E02002396,4,0,0,0,0,0,0,3,0,0,1,0,21976.6232088254,0.0037004626,0.0148018503,0.0148018503,-1.347653388,53.9226868903,-1.611086847,53.8011739849,,,,
910959,E02002331,E02002398,1,0,0,0,0,0,0,1,0,0,0,0,17241.6882793715,0.0095395357,0.0095395357,0.0095395357,-1.347653388,53.9226868903,-1.460795059,53.7829085208,,,,
910960,E02002331,E02002399,5,0,0,0,0,0,1,3,0,0,1,0,18188.1479218391,0.007894394,0.0394719701,0.0394719701,-1.347653388,53.9226868903,-1.5026560497,53.78732075,,,,
910961,E02002331,E02002400,14,0,0,0,0,0,0,10,4,0,0,0,20675.8037000915,0.0048000279,0.0672003909,0.0672003909,-1.347653388,53.9226868903,-1.5794874121,53.7971878792,,,,
910962,E02002331,E02002402,11,0,0,0,0,0,0,11,0,0,0,0,15643.2144351731,0.0131331503,0.1444646528,0.1444646528,-1.347653388,53.9226868903,-1.4368532119,53.7923560633,,,,
910963,E02002331,E02002403,4,0,0,0,0,0,0,4,0,0,0,0,14436.3351320356,0.0167184926,0.0668739704,0.0668739704,-1.347653388,53.9226868903,-1.3874627589,53.795090583,,,,
910964,E02002331,E02002404,6,0,0,0,0,0,0,4,0,0,2,0,18344.1075548862,0.0076519534,0.0459117205,0.0459117205,-1.347653388,53.9226868903,-1.5185093357,53.7923791487,,,,
910965,E02002331,E02002408,2,0,0,0,0,0,0,2,0,0,0,0,25027.5020517628,0.0020102962,0.0040205924,0.0040205924,-1.347653388,53.9226868903,-1.6531563541,53.7886108817,,,,
910966,E02002331,E02002410,2,0,0,0,0,0,0,2,0,0,0,0,21753.9964102563,0.0038689502,0.0077379003,0.0077379003,-1.347653388,53.9226868903,-1.5870002098,53.7877647368,,,,
910967,E02002331,E02002411,17,0,0,0,5,0,0,12,0,0,0,0,20803.317880054,0.0046791614,0.0795457432,0.0795457432,-1.347653388,53.9226868903,-1.5612145536,53.7847868814,,,,
910968,E02002331,E02002412,5,0,0,0,0,0,0,5,0,0,0,0,23563.1695839302,0.0026943273,0.0134716364,0.0134716364,-1.347653388,53.9226868903,-1.6064431662,53.7762799407,,,,
910969,E02002331,E02002414,3,0,0,0,0,0,0,3,0,0,0,0,20365.000896745,0.005107869,0.0153236071,0.0153236071,-1.347653388,53.9226868903,-1.5451628768,53.781746077,,,,
910970,E02002331,E02002416,7,0,0,0,1,0,0,5,1,0,0,0,17672.9731160156,0.0087511739,0.0612582173,0.0612582173,-1.347653388,53.9226868903,-1.4119631696,53.7684705358,,,,
910971,E02002331,E02002418,1,0,0,0,0,0,0,1,0,0,0,0,17280.9878810158,0.0094648496,0.0094648496,0.0094648496,-1.347653388,53.9226868903,-1.3777795008,53.7683968144,,,,
910972,E02002331,E02002419,9,0,0,0,0,0,0,9,0,0,0,0,22510.3571048251,0.0033258027,0.0299322242,0.0299322242,-1.347653388,53.9226868903,-1.5759700333,53.7720065627,,,,
910973,E02002331,E02002420,3,0,0,0,2,0,0,1,0,0,0,0,22091.4679177834,0.0036164356,0.0108493067,0.0108493067,-1.347653388,53.9226868903,-1.5544406537,53.7662624593,,,,
910974,E02002331,E02002422,3,0,0,0,0,0,0,2,0,0,1,0,24114.6472024148,0.0024129572,0.0072388715,0.0072388715,-1.347653388,53.9226868903,-1.5870012411,53.7585630809,,,,
910975,E02002331,E02002424,2,0,0,0,0,0,0,2,0,0,0,0,25481.8104849786,0.0018356899,0.0036713798,0.0036713798,-1.347653388,53.9226868903,-1.6160378671,53.7575906876,,,,
910976,E02002331,E02002425,1,0,0,0,0,0,0,1,0,0,0,0,27302.5570087263,0.0012754143,0.0012754143,0.0012754143,-1.347653388,53.9226868903,-1.6522103299,53.7560427315,,,,
910977,E02002331,E02002426,2,0,0,0,0,0,0,1,0,0,1,0,20177.0695630408,0.0053035084,0.0106070168,0.0106070168,-1.347653388,53.9226868903,-1.4497412823,53.7516900235,,,,
910978,E02002331,E02002427,4,0,0,0,0,0,0,1,1,0,2,0,20933.1859994007,0.0045591914,0.0182367654,0.0182367654,-1.347653388,53.9226868903,-1.4787898939,53.7512783244,,,,
910979,E02002331,E02002428,3,0,0,0,0,0,0,3,0,0,0,0,22626.5393328301,0.0032494138,0.0097482414,0.0097482414,-1.347653388,53.9226868903,-1.5367152244,53.7528293516,,,,
910980,E02002331,E02002430,1,0,0,0,0,0,0,1,0,0,0,0,23756.2648500824,0.0025922585,0.0025922585,0.0025922585,-1.347653388,53.9226868903,-1.5552160268,53.7479997938,,,,
910981,E02002331,E02002432,2,0,0,0,0,0,0,1,0,0,1,0,20770.5209671265,0.0047099547,0.0094199093,0.0094199093,-1.347653388,53.9226868903,-1.3907128949,53.7377548683,,,,
910982,E02002331,E02002435,8,0,0,0,0,0,0,5,3,0,0,0,27367.3932288081,0.0012589825,0.0100718597,0.0100718597,-1.347653388,53.9226868903,-1.6099686404,53.731849243,,,,
910983,E02002331,E02002436,2,0,0,0,0,0,0,2,0,0,0,0,25395.4195033055,0.0018676829,0.0037353658,0.0037353658,-1.347653388,53.9226868903,-1.548726411,53.7278916122,,,,
911110,E02002331,E02006852,6,0,0,0,1,0,0,5,0,0,0,0,18627.5515927003,0.0072302395,0.0433814368,0.0433814368,-1.347653388,53.9226868903,-1.5867043323,53.832819017,,,,
911111,E02002331,E02006861,6,0,0,0,0,0,0,6,0,0,0,0,18439.3596413437,0.0075075603,0.0450453615,0.0450453615,-1.347653388,53.9226868903,-1.5650215028,53.8179856472,,,,
911114,E02002331,E02006875,144,0,0,0,21,0,1,103,12,1,6,0,19169.3583295729,0.0064877177,0.9342313525,-0.0657686475,-1.347653388,53.9226868903,-1.5455825172,53.7962246679,,,,
911115,E02002331,E02006876,17,0,0,0,1,0,1,14,1,0,0,0,19903.9607002163,0.0056012531,0.0952213021,0.0952213021,-1.347653388,53.9226868903,-1.5182092462,53.7749327017,,,,
911222,E02002332,E02002331,14,0,0,0,0,0,0,13,1,0,0,0,23523.0980016853,0.0027160072,0.0380241013,0.0380241013,-1.7052666419,53.9113271892,-1.347653388,53.9226868903,,,,
911223,E02002332,E02002332,182,0,0,1,1,1,0,69,7,5,98,0,0,0.3,54.6,49.6,-1.7052666419,53.9113271892,-1.7052666419,53.9113271892,,,,
911224,E02002332,E02002333,509,0,0,1,24,4,5,237,41,8,188,1,1646.0840105227,0.2158461041,109.8656669673,101.8656669673,-1.7052666419,53.9113271892,-1.6876952052,53.9007791557,,,,
911225,E02002332,E02002334,1,0,0,0,0,0,0,1,0,0,0,0,23066.2916676513,0.0029758334,0.0029758334,0.0029758334,-1.7052666419,53.9113271892,-1.3576524285,53.8825638629,,,,
911226,E02002332,E02002335,3,0,0,0,0,0,0,3,0,0,0,0,15542.5691701022,0.0134001867,0.0402005601,0.0402005601,-1.7052666419,53.9113271892,-1.4710718403,53.8916514302,,,,
911227,E02002332,E02002336,118,0,0,0,10,1,1,83,12,2,9,0,6021.7600033697,0.0899658788,10.6159736982,8.6159736982,-1.7052666419,53.9113271892,-1.6243652108,53.8858954673,,,,
911228,E02002332,E02002337,25,0,0,0,5,0,0,17,2,1,0,0,4251.6498859021,0.1281821754,3.2045543853,2.2045543853,-1.7052666419,53.9113271892,-1.7433977723,53.8804538587,,,,
911229,E02002332,E02002338,37,0,0,0,0,0,0,34,3,0,0,0,4532.0084934568,0.121192571,4.4841251252,4.4841251252,-1.7052666419,53.9113271892,-1.7105896018,53.87071637,,,,
911230,E02002332,E02002339,29,0,0,0,5,0,0,21,2,1,0,0,4865.7617304928,0.1133669756,3.2876422928,2.2876422928,-1.7052666419,53.9113271892,-1.6941821605,53.8680881823,,,,
911231,E02002332,E02002340,13,0,0,0,1,0,0,10,1,0,1,0,5066.2207796583,0.1089117933,1.4158533127,1.4158533127,-1.7052666419,53.9113271892,-1.6785346758,53.8686194272,,,,
911232,E02002332,E02002341,5,0,0,0,0,0,0,5,0,0,0,0,10888.76177119,0.0339887681,0.1699438406,0.1699438406,-1.7052666419,53.9113271892,-1.5553319814,53.869697221,,,,
911233,E02002332,E02002342,2,0,0,0,1,0,0,1,0,0,0,0,7664.5982667333,0.0647713141,0.1295426281,0.1295426281,-1.7052666419,53.9113271892,-1.6224194963,53.8628501517,,,,
911234,E02002332,E02002343,10,0,0,0,1,0,0,8,1,0,0,0,6403.597421025,0.0833511987,0.8335119869,0.8335119869,-1.7052666419,53.9113271892,-1.6775621599,53.8561494482,,,,
911235,E02002332,E02002344,5,0,0,0,0,0,0,5,0,0,0,0,13433.3223458062,0.0204323209,0.1021616046,0.1021616046,-1.7052666419,53.9113271892,-1.5253058419,53.8541243112,,,,
911236,E02002332,E02002345,14,0,0,0,7,0,0,7,0,0,0,0,9671.7299061242,0.0433556268,0.6069787748,0.6069787748,-1.7052666419,53.9113271892,-1.5896573219,53.8575607216,,,,
911237,E02002332,E02002346,5,0,0,0,0,0,0,5,0,0,0,0,8881.3478645042,0.0507805243,0.2539026217,0.2539026217,-1.7052666419,53.9113271892,-1.6186437517,53.8500711391,,,,
911238,E02002332,E02002347,4,0,0,0,0,0,0,4,0,0,0,0,12217.4753592948,0.0260570249,0.1042280997,0.1042280997,-1.7052666419,53.9113271892,-1.5519706135,53.8492478781,,,,
911239,E02002332,E02002348,10,0,0,0,1,0,0,9,0,0,0,0,9811.3767639495,0.0421614848,0.421614848,0.421614848,-1.7052666419,53.9113271892,-1.604851375,53.8460916699,,,,
911240,E02002332,E02002349,1,0,0,0,0,0,0,1,0,0,0,0,15600.3891809511,0.0132461195,0.0132461195,0.0132461195,-1.7052666419,53.9113271892,-1.4977270094,53.8433559571,,,,
911241,E02002332,E02002350,20,0,0,0,2,0,0,15,3,0,0,0,8140.6164350073,0.0588892869,1.1777857378,1.1777857378,-1.7052666419,53.9113271892,-1.645681837,53.8471890098,,,,
911242,E02002332,E02002354,3,0,0,0,0,0,0,3,0,0,0,0,13045.8560753761,0.022078654,0.066235962,0.066235962,-1.7052666419,53.9113271892,-1.5485327985,53.8394232219,,,,
911243,E02002332,E02002356,24,0,0,0,1,0,0,23,0,0,0,0,8310.8581480819,0.056917955,1.3660309201,1.3660309201,-1.7052666419,53.9113271892,-1.6698365717,53.8396256342,,,,
911244,E02002332,E02002357,15,0,0,0,2,0,0,13,0,0,0,0,9763.0898830048,0.0425706266,0.6385593984,0.6385593984,-1.7052666419,53.9113271892,-1.6291347025,53.835990229,,,,
911245,E02002332,E02002358,10,0,0,0,0,0,0,10,0,0,0,0,18196.6187233316,0.007881031,0.0788103098,0.0788103098,-1.7052666419,53.9113271892,-1.4598015075,53.8357920354,,,,
911246,E02002332,E02002361,4,0,0,0,1,0,0,2,1,0,0,0,15527.8074731726,0.0134398071,0.0537592283,0.0537592283,-1.7052666419,53.9113271892,-1.5143714712,53.8291749544,,,,
911247,E02002332,E02002362,4,0,0,0,0,0,0,4,0,0,0,0,10830.7606011029,0.0343853415,0.137541366,0.137541366,-1.7052666419,53.9113271892,-1.6131811509,53.8306166402,,,,
911248,E02002332,E02002363,9,0,0,0,1,0,0,8,0,0,0,0,14483.3269827129,0.0165621021,0.1490589187,0.1490589187,-1.7052666419,53.9113271892,-1.5348689623,53.828844426,,,,
911249,E02002332,E02002364,5,0,0,0,0,0,0,5,0,0,0,0,18309.6954121335,0.0077047991,0.0385239954,0.0385239954,-1.7052666419,53.9113271892,-1.4664255759,53.8267392129,,,,
911250,E02002332,E02002366,1,0,0,0,0,0,0,1,0,0,0,0,16760.4419283345,0.0105033483,0.0105033483,0.0105033483,-1.7052666419,53.9113271892,-1.4940384943,53.827020389,,,,
911251,E02002332,E02002368,5,0,0,0,0,0,0,4,0,0,1,0,9766.9498399355,0.0425377751,0.2126888754,0.2126888754,-1.7052666419,53.9113271892,-1.6852862057,53.8243425956,,,,
911252,E02002332,E02002369,2,0,0,0,0,0,0,2,0,0,0,0,17981.6606933471,0.0082272378,0.0164544757,0.0164544757,-1.7052666419,53.9113271892,-1.479266593,53.820355325,,,,
911253,E02002332,E02002371,6,0,0,0,0,0,0,6,0,0,0,0,15375.4072035803,0.01385576,0.0831345603,0.0831345603,-1.7052666419,53.9113271892,-1.530848943,53.8193025853,,,,
911254,E02002332,E02002373,4,0,0,0,1,0,0,3,0,0,0,0,13156.9771013678,0.0215933858,0.0863735432,0.0863735432,-1.7052666419,53.9113271892,-1.5813803838,53.8184752721,,,,
911255,E02002332,E02002374,7,0,0,0,3,0,0,4,0,0,0,0,12613.2204421722,0.0240741436,0.1685190054,0.1685190054,-1.7052666419,53.9113271892,-1.5978264373,53.8174200785,,,,
911256,E02002332,E02002375,5,0,0,0,0,1,0,4,0,0,0,0,11338.3697896069,0.0310658305,0.1553291524,0.1553291524,-1.7052666419,53.9113271892,-1.6270046147,53.8205240553,,,,
911257,E02002332,E02002377,4,0,0,0,1,0,0,3,0,0,0,0,16229.0600908625,0.0116810802,0.0467243208,0.0467243208,-1.7052666419,53.9113271892,-1.5194226834,53.8153651938,,,,
911258,E02002332,E02002380,2,0,0,0,0,0,0,2,0,0,0,0,11477.9154917714,0.030210797,0.060421594,0.060421594,-1.7052666419,53.9113271892,-1.6413464562,53.8153341658,,,,
911259,E02002332,E02002381,2,0,0,0,0,0,0,1,0,0,1,0,10933.3505382566,0.0336870122,0.0673740243,0.0673740243,-1.7052666419,53.9113271892,-1.6550978034,53.8176424986,,,,
911260,E02002332,E02002382,4,0,0,0,0,0,0,2,1,0,1,0,16908.7203643139,0.0101964376,0.0407857503,0.0407857503,-1.7052666419,53.9113271892,-1.5121470392,53.8110109367,,,,
911261,E02002332,E02002384,13,0,0,1,0,0,0,10,0,2,0,0,15460.0906311023,0.0136230655,0.1770998514,-1.8229001486,-1.7052666419,53.9113271892,-1.5450850219,53.8096337814,,,,
911262,E02002332,E02002385,10,0,0,0,0,0,1,8,0,1,0,0,14057.6981717707,0.018033711,0.1803371101,-0.8196628899,-1.7052666419,53.9113271892,-1.5824764839,53.8079116016,,,,
911263,E02002332,E02002386,6,0,0,0,0,0,0,2,2,0,2,0,21817.8929803522,0.0038198222,0.0229189332,0.0229189332,-1.7052666419,53.9113271892,-1.4237982697,53.8075625094,,,,
911264,E02002332,E02002387,2,0,0,0,0,0,0,2,0,0,0,0,12310.1403882941,0.0255785574,0.0511571147,0.0511571147,-1.7052666419,53.9113271892,-1.6352400439,53.808721822,,,,
911265,E02002332,E02002388,3,0,0,0,0,1,0,2,0,0,0,0,13002.8577029671,0.022269342,0.066808026,0.066808026,-1.7052666419,53.9113271892,-1.6102509195,53.8088425684,,,,
911266,E02002332,E02002390,2,0,0,0,0,0,0,2,0,0,0,0,19423.0915805267,0.0061667019,0.0123334038,0.0123334038,-1.7052666419,53.9113271892,-1.4693922426,53.8062954254,,,,
911267,E02002332,E02002391,2,0,0,0,0,0,0,2,0,0,0,0,12002.8790234307,0.0271997198,0.0543994395,0.0543994395,-1.7052666419,53.9113271892,-1.6682097793,53.8056954082,,,,
911268,E02002332,E02002392,48,0,0,2,8,0,1,32,1,0,4,0,15202.3668557475,0.0143436754,0.6884964172,0.6884964172,-1.7052666419,53.9113271892,-1.5609149148,53.8046175701,,,,
911269,E02002332,E02002393,33,0,0,1,1,0,0,28,0,0,3,0,16841.2620003747,0.0103349368,0.3410529132,0.3410529132,-1.7052666419,53.9113271892,-1.523831007,53.804524144,,,,
911270,E02002332,E02002394,4,0,0,0,1,0,0,3,0,0,0,0,17622.9016373211,0.008839251,0.0353570041,0.0353570041,-1.7052666419,53.9113271892,-1.5096383515,53.8031039327,,,,
911271,E02002332,E02002395,13,0,0,0,0,0,1,11,0,0,1,0,11929.9395620186,0.0275994146,0.3587923898,0.3587923898,-1.7052666419,53.9113271892,-1.6932426898,53.8043391989,,,,
911272,E02002332,E02002396,3,0,0,0,1,0,0,2,0,0,0,0,13732.5388400448,0.0192454507,0.0577363522,0.0577363522,-1.7052666419,53.9113271892,-1.611086847,53.8011739849,,,,
911273,E02002332,E02002397,1,0,0,0,1,0,0,0,0,0,0,0,13077.0229293225,0.0219414576,0.0219414576,0.0219414576,-1.7052666419,53.9113271892,-1.646020275,53.7991338977,,,,
911274,E02002332,E02002398,1,0,0,0,0,0,0,1,0,0,0,0,21514.3110968925,0.0040589335,0.0040589335,0.0040589335,-1.7052666419,53.9113271892,-1.460795059,53.7829085208,,,,
911275,E02002332,E02002399,4,0,0,0,0,0,0,3,0,0,1,0,19184.3394875317,0.0064683081,0.0258732325,0.0258732325,-1.7052666419,53.9113271892,-1.5026560497,53.78732075,,,,
911276,E02002332,E02002400,11,0,0,0,1,0,0,10,0,0,0,0,15156.8873149487,0.0144747393,0.1592221321,0.1592221321,-1.7052666419,53.9113271892,-1.5794874121,53.7971878792,,,,
911277,E02002332,E02002401,1,0,0,0,0,0,0,1,0,0,0,0,20442.0735235011,0.0050297374,0.0050297374,0.0050297374,-1.7052666419,53.9113271892,-1.4836544556,53.7825528843,,,,
911278,E02002332,E02002402,4,0,0,1,0,0,0,3,0,0,0,0,22068.1585695228,0.0036333343,0.0145333371,0.0145333371,-1.7052666419,53.9113271892,-1.4368532119,53.7923560633,,,,
911279,E02002332,E02002403,5,0,0,0,1,0,0,4,0,0,0,0,24582.8068402335,0.0021972819,0.0109864096,0.0109864096,-1.7052666419,53.9113271892,-1.3874627589,53.795090583,,,,
911280,E02002332,E02002404,4,0,0,0,1,0,0,3,0,0,0,0,18057.9544529467,0.0081026534,0.0324106135,0.0324106135,-1.7052666419,53.9113271892,-1.5185093357,53.7923791487,,,,
911281,E02002332,E02002405,1,0,0,0,0,0,0,1,0,0,0,0,13594.2415562702,0.0197851996,0.0197851996,0.0197851996,-1.7052666419,53.9113271892,-1.68442047,53.7897676905,,,,
911282,E02002332,E02002406,3,0,0,0,0,0,0,2,0,0,1,0,26050.5354878773,0.0016383266,0.0049149799,0.0049149799,-1.7052666419,53.9113271892,-1.3695940677,53.7871307636,,,,
911283,E02002332,E02002407,1,0,0,0,0,0,0,1,0,0,0,0,14804.0833307928,0.0155329847,0.0155329847,0.0155329847,-1.7052666419,53.9113271892,-1.609748378,53.7908519873,,,,
911284,E02002332,E02002408,5,0,0,0,0,0,0,5,0,0,0,0,14077.4581722358,0.0179625824,0.0898129121,0.0898129121,-1.7052666419,53.9113271892,-1.6531563541,53.7886108817,,,,
911285,E02002332,E02002409,3,0,0,0,0,0,0,2,1,0,0,0,15136.4937305585,0.0145338982,0.0436016946,0.0436016946,-1.7052666419,53.9113271892,-1.6306694818,53.782634954,,,,
911286,E02002332,E02002410,2,0,0,0,0,0,0,2,0,0,0,0,15796.7857239036,0.012735907,0.0254718141,0.0254718141,-1.7052666419,53.9113271892,-1.5870002098,53.7877647368,,,,
911287,E02002332,E02002411,19,0,0,1,2,0,1,14,0,1,0,0,16971.7486067191,0.0100687116,0.1913055202,-0.8086944798,-1.7052666419,53.9113271892,-1.5612145536,53.7847868814,,,,
911288,E02002332,E02002412,9,0,0,0,0,0,2,7,0,0,0,0,16372.1992386641,0.0113514175,0.1021627576,0.1021627576,-1.7052666419,53.9113271892,-1.6064431662,53.7762799407,,,,
911289,E02002332,E02002414,1,0,0,0,0,0,0,1,0,0,0,0,17855.5602784342,0.0084373681,0.0084373681,0.0084373681,-1.7052666419,53.9113271892,-1.5451628768,53.781746077,,,,
911290,E02002332,E02002415,4,0,0,0,1,0,0,3,0,0,0,0,18371.3993607692,0.0076103001,0.0304412003,0.0304412003,-1.7052666419,53.9113271892,-1.5495116861,53.7742881837,,,,
911291,E02002332,E02002416,5,0,0,0,0,0,0,5,0,0,0,0,25003.0424927361,0.0020201545,0.0101007723,0.0101007723,-1.7052666419,53.9113271892,-1.4119631696,53.7684705358,,,,
911292,E02002332,E02002419,11,0,0,0,0,0,0,11,0,0,0,0,17682.3758007219,0.0087347325,0.0960820571,0.0960820571,-1.7052666419,53.9113271892,-1.5759700333,53.7720065627,,,,
911293,E02002332,E02002420,9,0,0,0,1,0,0,8,0,0,0,0,18947.6025752593,0.0067819316,0.0610373845,0.0610373845,-1.7052666419,53.9113271892,-1.5544406537,53.7662624593,,,,
911294,E02002332,E02002422,6,0,0,0,0,1,0,4,0,1,0,0,18694.0533108013,0.0071347115,0.0428082689,-0.9571917311,-1.7052666419,53.9113271892,-1.5870012411,53.7585630809,,,,
911295,E02002332,E02002423,1,0,0,0,0,0,0,1,0,0,0,0,20739.7247675467,0.0047390539,0.0047390539,0.0047390539,-1.7052666419,53.9113271892,-1.5221683155,53.7596112618,,,,
911296,E02002332,E02002424,2,0,0,0,0,0,0,2,0,0,0,0,18084.9210750918,0.0080590708,0.0161181415,0.0161181415,-1.7052666419,53.9113271892,-1.6160378671,53.7575906876,,,,
911297,E02002332,E02002425,2,0,0,0,0,0,0,2,0,0,0,0,17626.4821046875,0.0088329236,0.0176658471,0.0176658471,-1.7052666419,53.9113271892,-1.6522103299,53.7560427315,,,,
911298,E02002332,E02002428,2,0,0,0,1,0,0,1,0,0,0,0,20833.776628278,0.0046507437,0.0093014875,0.0093014875,-1.7052666419,53.9113271892,-1.5367152244,53.7528293516,,,,
911299,E02002332,E02002431,3,0,0,1,0,0,0,2,0,0,0,0,20314.4947994355,0.0051597262,0.0154791786,0.0154791786,-1.7052666419,53.9113271892,-1.582351837,53.7438491095,,,,
911300,E02002332,E02002433,2,0,0,0,1,0,0,1,0,0,0,0,20144.1160209706,0.0053385777,0.0106771554,0.0106771554,-1.7052666419,53.9113271892,-1.5993137073,53.7414729237,,,,
911301,E02002332,E02002435,8,0,0,0,0,0,0,7,0,0,1,0,20931.3285984021,0.0045608853,0.0364870826,0.0364870826,-1.7052666419,53.9113271892,-1.6099686404,53.731849243,,,,
911302,E02002332,E02002437,1,0,0,0,0,0,0,1,0,0,0,0,23613.8737373213,0.0026671426,0.0026671426,0.0026671426,-1.7052666419,53.9113271892,-1.5661378139,53.7157120118,,,,
911387,E02002332,E02006852,12,0,0,0,2,0,0,9,1,0,0,0,11707.9563700941,0.0288523429,0.3462281152,0.3462281152,-1.7052666419,53.9113271892,-1.5867043323,53.832819017,,,,
911388,E02002332,E02006861,11,0,0,1,1,0,0,8,0,1,0,0,13889.6620235104,0.0186500732,0.205150805,-0.794849195,-1.7052666419,53.9113271892,-1.5650215028,53.8179856472,,,,
911389,E02002332,E02006875,128,0,2,35,33,0,0,45,5,3,5,0,16563.4408817293,0.0109254431,1.3984567165,-1.6015432835,-1.7052666419,53.9113271892,-1.5455825172,53.7962246679,,,,
911390,E02002332,E02006876,21,0,0,0,2,0,1,17,0,0,1,0,19539.4858256321,0.0060248062,0.1265209298,0.1265209298,-1.7052666419,53.9113271892,-1.5182092462,53.7749327017,,,,
911511,E02002333,E02002330,1,0,0,0,0,0,0,1,0,0,0,0,19121.6850015789,0.0065498718,0.0065498718,0.0065498718,-1.6876952052,53.9007791557,-1.400577159,53.9291452967,,,,
911512,E02002333,E02002331,16,0,0,0,0,0,0,15,1,0,0,0,22470.4248053554,0.0033524704,0.0536395268,0.0536395268,-1.6876952052,53.9007791557,-1.347653388,53.9226868903,,,,
911513,E02002333,E02002332,83,0,0,0,3,0,0,39,12,0,29,0,1646.0840105227,0.2158461041,17.9152266371,17.9152266371,-1.6876952052,53.9007791557,-1.7052666419,53.9113271892,,,,
911514,E02002333,E02002333,714,0,0,2,16,0,0,210,32,15,439,0,0,0.3,214.2,199.2,-1.6876952052,53.9007791557,-1.6876952052,53.9007791557,,,,
911515,E02002333,E02002334,2,0,0,0,0,0,0,2,0,0,0,0,21785.7725335259,0.0038444401,0.0076888801,0.0076888801,-1.6876952052,53.9007791557,-1.3576524285,53.8825638629,,,,
911516,E02002333,E02002335,13,0,0,0,1,0,0,11,0,0,1,0,14271.1145098806,0.0172801695,0.2246422036,0.2246422036,-1.6876952052,53.9007791557,-1.4710718403,53.8916514302,,,,
