id,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time_in_s,fastest_distance_in_m,quietest_time_in_s,quietest_distance_in_m
2234,-1.5182369926,53.84054915,-1.7105896018,53.87071637,4098,15887,4560,17919
2235,-1.5182369926,53.84054915,-1.6941821605,53.8680881823,3905,14427,4679,15846
2236,-1.5182369926,53.84054915,-1.6785346758,53.8686194272,3796,13604,4582,14592
2237,-1.5182369926,53.84054915,-1.5553319814,53.869697221,1371,5806,1371,5806
2238,-1.5182369926,53.84054915,-1.6224194963,53.8628501517,2400,9209,2842,9389
2239,-1.5182369926,53.84054915,-1.6775621599,53.8561494482,3587,12815,4620,14069
2240,-1.5182369926,53.84054915,-1.5253058419,53.8541243112,628,2510,628,2510
2241,-1.5182369926,53.84054915,-1.5896573219,53.8575607216,1694,6508,2031,6317
2242,-1.5182369926,53.84054915,-1.6186437517,53.8500711391,2376,8600,2833,8791
2243,-1.5182369926,53.84054915,-1.5519706135,53.8492478781,834,3087,899,3157
2244,-1.5182369926,53.84054915,-1.604851375,53.8460916699,1987,7213,2670,8589
2245,-1.5182369926,53.84054915,-1.4977270094,53.8433559571,351,1769,351,1769
2246,-1.5182369926,53.84054915,-1.645681837,53.8471890098,2970,10069,3734,10853
2247,-1.5182369926,53.84054915,-1.4409663716,53.8449366971,1452,6945,2078,8635
2248,-1.5182369926,53.84054915,-1.5316182735,53.8418058636,291,1111,291,1111
2249,-1.5182369926,53.84054915,-1.5182369926,53.84054915,0,0,0,0
2250,-1.5182369926,53.84054915,-1.5485327985,53.8394232219,595,2614,595,2614
2251,-1.5182369926,53.84054915,-1.6698365717,53.8396256342,2861,11499,4144,15367
2252,-1.5182369926,53.84054915,-1.6291347025,53.835990229,2087,8245,2698,9738
2253,-1.5182369926,53.84054915,-1.4598015075,53.8357920354,1175,5390,1957,6225
2254,-1.5182369926,53.84054915,-1.3697425356,53.8308039574,2595,12195,3356,13329
2255,-1.5182369926,53.84054915,-1.5647986011,53.834548605,859,4030,861,4047
2256,-1.5182369926,53.84054915,-1.5143714712,53.8291749544,297,1673,297,1673
2257,-1.5182369926,53.84054915,-1.6131811509,53.8306166402,1868,7979,2165,8685
2258,-1.5182369926,53.84054915,-1.5348689623,53.828844426,625,2627,625,2627
2259,-1.5182369926,53.84054915,-1.4664255759,53.8267392129,1304,5694,1431,5247
2260,-1.5182369926,53.84054915,-1.4940384943,53.827020389,570,3139,576,3104
2261,-1.5182369926,53.84054915,-1.5512470911,53.822437902,905,4134,958,4181
2262,-1.5182369926,53.84054915,-1.6852862057,53.8243425956,3467,12860,4736,16462
2263,-1.5182369926,53.84054915,-1.479266593,53.820355325,828,4632,1034,4767
2264,-1.5182369926,53.84054915,-1.530848943,53.8193025853,673,3465,673,3465
2265,-1.5182369926,53.84054915,-1.5813803838,53.8184752721,1380,5939,1415,5947
2266,-1.5182369926,53.84054915,-1.5978264373,53.8174200785,1634,7354,1765,7544
2267,-1.5182369926,53.84054915,-1.5006442299,53.815492733,722,4055,787,4220
2268,-1.5182369926,53.84054915,-1.5194226834,53.8153651938,553,3469,553,3469
2269,-1.5182369926,53.84054915,-1.4640100536,53.814328863,1267,6231,1443,6297
2270,-1.5182369926,53.84054915,-1.6413464562,53.8153341658,2802,10447,3142,11700
2271,-1.5182369926,53.84054915,-1.6550978034,53.8176424986,3024,11755,3181,12270
2272,-1.5182369926,53.84054915,-1.5121470392,53.8110109367,820,3855,855,4107
2273,-1.5182369926,53.84054915,-1.5711081108,53.8110117037,1520,6565,1537,6617
2274,-1.5182369926,53.84054915,-1.5450850219,53.8096337814,1207,5923,1274,6235
2275,-1.5182369926,53.84054915,-1.5824764839,53.8079116016,1609,7269,1626,7280
2276,-1.5182369926,53.84054915,-1.4237982697,53.8075625094,1890,8845,2184,9704
2277,-1.5182369926,53.84054915,-1.6352400439,53.808721822,2920,10161,2962,10100
2278,-1.5182369926,53.84054915,-1.6102509195,53.8088425684,2243,8806,2293,8721
2279,-1.5182369926,53.84054915,-1.4912905295,53.8084967192,857,4834,877,5016
2280,-1.5182369926,53.84054915,-1.4693922426,53.8062954254,1291,6364,1601,7247
2281,-1.5182369926,53.84054915,-1.6682097793,53.8056954082,3344,12553,3734,13984
2282,-1.5182369926,53.84054915,-1.5609149148,53.8046175701,1574,6964,1729,7519
2283,-1.5182369926,53.84054915,-1.523831007,53.804524144,910,4852,965,5073
2284,-1.5182369926,53.84054915,-1.5096383515,53.8031039327,1101,5187,1140,5456
2285,-1.5182369926,53.84054915,-1.6932426898,53.8043391989,4044,14557,4735,17402
2286,-1.5182369926,53.84054915,-1.611086847,53.8011739849,2711,9732,2761,9647
2287,-1.5182369926,53.84054915,-1.646020275,53.7991338977,3417,11784,3531,11741
2288,-1.5182369926,53.84054915,-1.460795059,53.7829085208,2074,9015,2096,9383
2289,-1.5182369926,53.84054915,-1.5026560497,53.78732075,1556,7906,1592,8170
2290,-1.5182369926,53.84054915,-1.5794874121,53.7971878792,2060,8883,2278,9415
2291,-1.5182369926,53.84054915,-1.4836544556,53.7825528843,1660,8471,1848,9199
2292,-1.5182369926,53.84054915,-1.4368532119,53.7923560633,2052,9218,2434,10521
2293,-1.5182369926,53.84054915,-1.3874627589,53.795090583,2883,12978,3698,13757
2294,-1.5182369926,53.84054915,-1.5185093357,53.7923791487,1388,6663,1455,6807
2295,-1.5182369926,53.84054915,-1.68442047,53.7897676905,4872,15164,5282,16429
2296,-1.5182369926,53.84054915,-1.3695940677,53.7871307636,3151,13701,4164,15596
2297,-1.5182369926,53.84054915,-1.609748378,53.7908519873,2623,10658,2894,11876
2298,-1.5182369926,53.84054915,-1.6531563541,53.7886108817,3788,13123,3889,13157
2299,-1.5182369926,53.84054915,-1.5870002098,53.7877647368,2281,9565,2454,10162
2300,-1.5182369926,53.84054915,-1.5612145536,53.7847868814,1809,8638,2029,8877
2301,-1.5182369926,53.84054915,-1.6064431662,53.7762799407,3300,12610,3536,12823
2302,-1.5182369926,53.84054915,-1.5451628768,53.781746077,1734,8137,2041,9566
2303,-1.5182369926,53.84054915,-1.5495116861,53.7742881837,2060,9035,2331,10344
2304,-1.5182369926,53.84054915,-1.4119631696,53.7684705358,2923,13320,3668,15112
2305,-1.5182369926,53.84054915,-1.3368001311,53.7642201515,4287,17879,6210,22045
2306,-1.5182369926,53.84054915,-1.5759700333,53.7720065627,2507,11004,2614,10746
2307,-1.5182369926,53.84054915,-1.5544406537,53.7662624593,2273,9869,2784,11920
2308,-1.5182369926,53.84054915,-1.5311318696,53.766273027,2319,9859,2609,11345
2309,-1.5182369926,53.84054915,-1.5870012411,53.7585630809,3119,12662,3473,12916
2310,-1.5182369926,53.84054915,-1.5221683155,53.7596112618,2547,10881,2899,12331
2311,-1.5182369926,53.84054915,-1.6160378671,53.7575906876,3554,13654,4729,16283
2312,-1.5182369926,53.84054915,-1.6522103299,53.7560427315,4487,16705,5584,18834
2313,-1.5182369926,53.84054915,-1.4497412823,53.7516900235,3058,14548,3346,15500
2314,-1.5182369926,53.84054915,-1.4787898939,53.7512783244,2937,13428,3886,17074
2315,-1.5182369926,53.84054915,-1.5367152244,53.7528293516,2890,12000,3044,12743
2316,-1.5182369926,53.84054915,-1.4668471226,53.7445513485,3314,14587,4290,18323
2317,-1.5182369926,53.84054915,-1.5552160268,53.7479997938,3287,12344,3522,13638
2318,-1.5182369926,53.84054915,-1.582351837,53.7438491095,3481,13831,4586,16262
2319,-1.5182369926,53.84054915,-1.5993137073,53.7414729237,4004,14978,5122,17478
2320,-1.5182369926,53.84054915,-1.517214909,53.734746307,3574,14857,4082,15301
2321,-1.5182369926,53.84054915,-1.6099686404,53.731849243,4597,16925,5856,19390
2322,-1.5182369926,53.84054915,-1.548726411,53.7278916122,4038,16196,4738,17265
2323,-1.5182369926,53.84054915,-1.5867043323,53.832819017,1419,6103,1502,5812
2324,-1.5182369926,53.84054915,-1.5650215028,53.8179856472,1582,5297,1617,5281
2325,-1.5182369926,53.84054915,-1.5455825172,53.7962246679,1357,6514,1615,6737
2326,-1.5182369926,53.84054915,-1.5182092462,53.7749327017,1844,9116,1916,9311
2327,-1.5485327985,53.8394232219,-1.400577159,53.9291452967,3340,15736,3968,18104
2328,-1.5485327985,53.8394232219,-1.347653388,53.9226868903,3950,18628,4653,22338
2329,-1.5485327985,53.8394232219,-1.7052666419,53.9113271892,3508,14982,3987,15445
2330,-1.5485327985,53.8394232219,-1.6876952052,53.9007791557,3128,13314,3492,13431
2331,-1.5485327985,53.8394232219,-1.3576524285,53.8825638629,3280,16138,3483,17054
2332,-1.5485327985,53.8394232219,-1.4710718403,53.8916514302,2347,11220,2701,11978
2333,-1.5485327985,53.8394232219,-1.6243652108,53.8858954673,2267,8328,2447,8718
2334,-1.5485327985,53.8394232219,-1.7433977723,53.8804538587,4763,17281,4931,17715
2335,-1.5485327985,53.8394232219,-1.7105896018,53.87071637,3734,14328,4196,16360
2336,-1.5485327985,53.8394232219,-1.6941821605,53.8680881823,3541,12868,4315,14287
2337,-1.5485327985,53.8394232219,-1.5553319814,53.869697221,1196,4404,1326,4575
2338,-1.5485327985,53.8394232219,-1.6775621599,53.8561494482,3223,11256,3910,12389
2339,-1.5485327985,53.8394232219,-1.5253058419,53.8541243112,786,3059,848,3272
2340,-1.5485327985,53.8394232219,-1.5896573219,53.8575607216,1330,4949,1667,4758
2341,-1.5485327985,53.8394232219,-1.6186437517,53.8500711391,2012,7041,2469,7232
2342,-1.5485327985,53.8394232219,-1.5519706135,53.8492478781,470,1528,535,1598
2343,-1.5485327985,53.8394232219,-1.604851375,53.8460916699,1623,5654,1978,6607
2344,-1.5485327985,53.8394232219,-1.4977270094,53.8433559571,792,3751,832,3867
2345,-1.5485327985,53.8394232219,-1.645681837,53.8471890098,2606,8510,3024,9173
2346,-1.5485327985,53.8394232219,-1.4409663716,53.8449366971,1913,8867,2560,10991
2347,-1.5485327985,53.8394232219,-1.5316182735,53.8418058636,389,1449,429,1565
2348,-1.5485327985,53.8394232219,-1.5182369926,53.84054915,592,2655,623,2614
2349,-1.5485327985,53.8394232219,-1.5485327985,53.8394232219,0,0,0,0
2350,-1.5485327985,53.8394232219,-1.6698365717,53.8396256342,2497,9940,3613,13135
2351,-1.5485327985,53.8394232219,-1.6291347025,53.835990229,1723,6686,2202,7644
2352,-1.5485327985,53.8394232219,-1.4598015075,53.8357920354,1636,7312,2439,8581
2353,-1.5485327985,53.8394232219,-1.3697425356,53.8308039574,3056,14117,3838,15685
2354,-1.5485327985,53.8394232219,-1.5647986011,53.834548605,363,1936,365,1953
2355,-1.5485327985,53.8394232219,-1.5143714712,53.8291749544,710,2995,710,2995
2356,-1.5485327985,53.8394232219,-1.6131811509,53.8306166402,1504,6420,1669,6591
2357,-1.5485327985,53.8394232219,-1.5348689623,53.828844426,396,1841,396,1841
2358,-1.5485327985,53.8394232219,-1.4664255759,53.8267392129,1744,7865,1913,7603
2359,-1.5485327985,53.8394232219,-1.4940384943,53.827020389,1053,4697,1040,4654
2360,-1.5485327985,53.8394232219,-1.5512470911,53.822437902,483,2271,482,2230
2361,-1.5485327985,53.8394232219,-1.6852862057,53.8243425956,3103,11301,4205,14230
2362,-1.5485327985,53.8394232219,-1.479266593,53.820355325,1311,6190,1516,7123
2363,-1.5485327985,53.8394232219,-1.4421484083,53.8218248926,2000,9263,2723,10312
2364,-1.5485327985,53.8394232219,-1.530848943,53.8193025853,614,3270,622,3267
2365,-1.5485327985,53.8394232219,-1.5813803838,53.8184752721,866,3758,884,3715
2366,-1.5485327985,53.8394232219,-1.5978264373,53.8174200785,1138,5260,1234,5312
2367,-1.5485327985,53.8394232219,-1.5006442299,53.815492733,1131,5143,1132,5342
2368,-1.5485327985,53.8394232219,-1.5194226834,53.8153651938,726,4180,806,4212
2369,-1.5485327985,53.8394232219,-1.4640100536,53.814328863,1727,7987,1925,8653
2370,-1.5485327985,53.8394232219,-1.6550978034,53.8176424986,2481,9154,2650,10038
2371,-1.5485327985,53.8394232219,-1.5121470392,53.8110109367,1030,4611,1028,4818
2372,-1.5485327985,53.8394232219,-1.5711081108,53.8110117037,1006,4384,1006,4385
2373,-1.5485327985,53.8394232219,-1.5450850219,53.8096337814,912,4582,1014,4963
2374,-1.5485327985,53.8394232219,-1.5824764839,53.8079116016,1095,5088,1095,5048
2375,-1.5485327985,53.8394232219,-1.4237982697,53.8075625094,2350,10601,2419,10899
2376,-1.5485327985,53.8394232219,-1.6352400439,53.808721822,2406,7980,2431,7868
2377,-1.5485327985,53.8394232219,-1.6102509195,53.8088425684,1729,6625,1762,6489
2378,-1.5485327985,53.8394232219,-1.4912905295,53.8084967192,1317,6590,1337,6325
2379,-1.5485327985,53.8394232219,-1.4693922426,53.8062954254,1751,8120,1836,8442
2380,-1.5485327985,53.8394232219,-1.6682097793,53.8056954082,2830,10372,3203,11752
2381,-1.5485327985,53.8394232219,-1.5609149148,53.8046175701,1301,5462,1698,4980
2382,-1.5485327985,53.8394232219,-1.523831007,53.804524144,1059,5019,1149,5571
2383,-1.5485327985,53.8394232219,-1.5096383515,53.8031039327,1311,5943,1313,6167
2384,-1.5485327985,53.8394232219,-1.6932426898,53.8043391989,3493,12119,4204,15170
2385,-1.5485327985,53.8394232219,-1.611086847,53.8011739849,2197,7551,2230,7415
2386,-1.5485327985,53.8394232219,-1.646020275,53.7991338977,2903,9603,3000,9509
2387,-1.5485327985,53.8394232219,-1.460795059,53.7829085208,2401,10196,2704,11746
2388,-1.5485327985,53.8394232219,-1.5026560497,53.78732075,1672,7945,2157,10008
2389,-1.5485327985,53.8394232219,-1.5794874121,53.7971878792,1781,7093,1853,6657
2390,-1.5485327985,53.8394232219,-1.4836544556,53.7825528843,1860,9062,2417,11531
2391,-1.5485327985,53.8394232219,-1.4368532119,53.7923560633,2512,10974,2669,11716
2392,-1.5485327985,53.8394232219,-1.3874627589,53.795090583,3343,14734,3933,14952
2393,-1.5485327985,53.8394232219,-1.5185093357,53.7923791487,1516,6518,1602,7391
2394,-1.5485327985,53.8394232219,-1.68442047,53.7897676905,4358,12983,4751,14197
2395,-1.5485327985,53.8394232219,-1.3695940677,53.7871307636,3611,15457,4399,16791
2396,-1.5485327985,53.8394232219,-1.609748378,53.7908519873,2109,8477,2118,8532
2397,-1.5485327985,53.8394232219,-1.6531563541,53.7886108817,3274,10942,3358,10925
2398,-1.5485327985,53.8394232219,-1.6306694818,53.782634954,2969,10671,3232,11125
2399,-1.5485327985,53.8394232219,-1.5870002098,53.7877647368,2001,8003,2044,8118
2400,-1.5485327985,53.8394232219,-1.5612145536,53.7847868814,1809,7757,2062,9082
2401,-1.5485327985,53.8394232219,-1.6064431662,53.7762799407,3021,10536,3071,10653
2402,-1.5485327985,53.8394232219,-1.5451628768,53.781746077,1712,7589,2026,9202
2403,-1.5485327985,53.8394232219,-1.5495116861,53.7742881837,2035,8459,2394,10043
2404,-1.5485327985,53.8394232219,-1.4119631696,53.7684705358,3383,15076,3903,16307
2405,-1.5485327985,53.8394232219,-1.3368001311,53.7642201515,4747,19635,6445,23240
2406,-1.5485327985,53.8394232219,-1.3777795008,53.7683968144,3911,16841,5271,19295
2407,-1.5485327985,53.8394232219,-1.5759700333,53.7720065627,2455,10142,2647,10951
2408,-1.5485327985,53.8394232219,-1.5544406537,53.7662624593,2248,9293,2810,11231
2409,-1.5485327985,53.8394232219,-1.5870012411,53.7585630809,3067,11800,3506,13121
2410,-1.5485327985,53.8394232219,-1.5221683155,53.7596112618,2622,10415,3189,13411
2411,-1.5485327985,53.8394232219,-1.6160378671,53.7575906876,3502,12792,4762,16488
2412,-1.5485327985,53.8394232219,-1.6522103299,53.7560427315,4435,15843,5042,16036
2413,-1.5485327985,53.8394232219,-1.4497412823,53.7516900235,3209,14151,3858,17358
2414,-1.5485327985,53.8394232219,-1.4787898939,53.7512783244,3012,12962,4176,18154
2415,-1.5485327985,53.8394232219,-1.5367152244,53.7528293516,2965,11534,3334,13823
2416,-1.5485327985,53.8394232219,-1.5552160268,53.7479997938,3262,11768,3812,14718
2417,-1.5485327985,53.8394232219,-1.582351837,53.7438491095,3456,13255,4507,15361
2418,-1.5485327985,53.8394232219,-1.3907128949,53.7377548683,4099,18985,4764,20907
2419,-1.5485327985,53.8394232219,-1.5993137073,53.7414729237,3989,14405,5043,16577
2420,-1.5485327985,53.8394232219,-1.517214909,53.734746307,3649,14391,4372,16381
2421,-1.5485327985,53.8394232219,-1.6099686404,53.731849243,4545,16063,5777,18489
2422,-1.5485327985,53.8394232219,-1.548726411,53.7278916122,4113,15730,5028,18345
2423,-1.5485327985,53.8394232219,-1.5867043323,53.832819017,944,3794,1006,3718
2424,-1.5485327985,53.8394232219,-1.5650215028,53.8179856472,1068,3116,1089,3086
2425,-1.5485327985,53.8394232219,-1.5455825172,53.7962246679,1305,5652,1473,6605
2426,-1.5485327985,53.8394232219,-1.5182092462,53.7749327017,1919,8650,2132,10227
2427,-1.6698365717,53.8396256342,-1.347653388,53.9226868903,6383,27243,7050,30331
2428,-1.6698365717,53.8396256342,-1.7052666419,53.9113271892,2861,11290,3268,12137
2429,-1.6698365717,53.8396256342,-1.6876952052,53.9007791557,2578,9353,2975,10878
2430,-1.6698365717,53.8396256342,-1.3576524285,53.8825638629,5713,24753,5880,25047
2431,-1.6698365717,53.8396256342,-1.4710718403,53.8916514302,4780,19835,5098,19971
2432,-1.6698365717,53.8396256342,-1.6243652108,53.8858954673,2588,8639,2561,8466
2433,-1.6698365717,53.8396256342,-1.7433977723,53.8804538587,2748,8849,3260,9871
2434,-1.6698365717,53.8396256342,-1.7105896018,53.87071637,1549,5227,1791,5703
2435,-1.6698365717,53.8396256342,-1.6941821605,53.8680881823,1386,4363,1632,4846
2436,-1.6698365717,53.8396256342,-1.6785346758,53.8686194272,1549,4420,1732,4361
2437,-1.6698365717,53.8396256342,-1.5553319814,53.869697221,3110,11578,3085,10382
2438,-1.6698365717,53.8396256342,-1.6224194963,53.8628501517,1832,5505,1832,5505
2439,-1.6698365717,53.8396256342,-1.6775621599,53.8561494482,1122,2450,1148,2579
2440,-1.6698365717,53.8396256342,-1.5253058419,53.8541243112,3219,11674,3446,12300
2441,-1.6698365717,53.8396256342,-1.5896573219,53.8575607216,2203,8183,2178,6987
2442,-1.6698365717,53.8396256342,-1.6186437517,53.8500711391,1602,4284,1602,4284
2443,-1.6698365717,53.8396256342,-1.5519706135,53.8492478781,2715,9624,3328,9944
2444,-1.6698365717,53.8396256342,-1.604851375,53.8460916699,1855,5639,1855,5639
2445,-1.6698365717,53.8396256342,-1.4977270094,53.8433559571,3368,12860,4364,14256
2446,-1.6698365717,53.8396256342,-1.645681837,53.8471890098,1076,2750,1076,2750
2447,-1.6698365717,53.8396256342,-1.4409663716,53.8449366971,4346,17482,5084,19877
2448,-1.6698365717,53.8396256342,-1.5316182735,53.8418058636,2965,10558,3902,11893
2449,-1.6698365717,53.8396256342,-1.5182369926,53.84054915,3168,11764,4154,13570
2450,-1.6698365717,53.8396256342,-1.5485327985,53.8394232219,2787,9971,3968,13907
2451,-1.6698365717,53.8396256342,-1.6698365717,53.8396256342,0,0,0,0
2452,-1.6698365717,53.8396256342,-1.6291347025,53.835990229,951,3407,1134,3927
2453,-1.6698365717,53.8396256342,-1.4598015075,53.8357920354,4069,15927,4807,18322
2454,-1.6698365717,53.8396256342,-1.3697425356,53.8308039574,5489,22732,7122,28615
2455,-1.6698365717,53.8396256342,-1.5647986011,53.834548605,2344,8570,3442,12331
2456,-1.6698365717,53.8396256342,-1.5143714712,53.8291749544,3390,12826,4473,15811
2457,-1.6698365717,53.8396256342,-1.6131811509,53.8306166402,1362,4985,1527,5365
2458,-1.6698365717,53.8396256342,-1.5348689623,53.828844426,3067,11022,4063,14448
2459,-1.6698365717,53.8396256342,-1.4664255759,53.8267392129,4177,16480,5266,21038
2460,-1.6698365717,53.8396256342,-1.4940384943,53.827020389,3718,14658,4777,18571
2461,-1.6698365717,53.8396256342,-1.5512470911,53.822437902,2716,10120,3852,13805
2462,-1.6698365717,53.8396256342,-1.6852862057,53.8243425956,1503,4379,2026,5445
2463,-1.6698365717,53.8396256342,-1.479266593,53.820355325,3976,16151,4664,19357
2464,-1.6698365717,53.8396256342,-1.530848943,53.8193025853,3017,11856,4098,15855
2465,-1.6698365717,53.8396256342,-1.5813803838,53.8184752721,1964,7434,2693,9665
2466,-1.6698365717,53.8396256342,-1.5978264373,53.8174200785,1494,6177,2242,8463
2467,-1.6698365717,53.8396256342,-1.6270046147,53.8205240553,1402,4732,1891,6409
2468,-1.6698365717,53.8396256342,-1.5006442299,53.815492733,3569,14324,4289,17581
2469,-1.6698365717,53.8396256342,-1.5194226834,53.8153651938,3136,12976,4001,16578
2470,-1.6698365717,53.8396256342,-1.4640100536,53.814328863,4231,17157,4839,19881
2471,-1.6698365717,53.8396256342,-1.6413464562,53.8153341658,1517,5047,1785,5344
2472,-1.6698365717,53.8396256342,-1.6550978034,53.8176424986,1246,4429,1313,4065
2473,-1.6698365717,53.8396256342,-1.5121470392,53.8110109367,3361,13253,4181,16563
2474,-1.6698365717,53.8396256342,-1.5711081108,53.8110117037,2096,8365,2823,11400
2475,-1.6698365717,53.8396256342,-1.5450850219,53.8096337814,2663,10476,3585,14320
